0.243661217983779,0.10977839745329813
0.22305480458189433,0.15136465710830888
0.18868864371552255,0.1351516422772253
0.20038169430076108,0.1193729486958024
0.20200301604913196,0.06932976334427365
0.20112789298495104,0.09044616637465146
0.19171250644621904,0.08207807911556404
0.1864891156568893,0.09676603410408906
0.18418996421371758,0.10097352121017696
0.19448828741541785,0.0649569380351899
0.18471347533246865,0.06185252819386525
0.17334273569720748,0.06474224514473265
0.18035544060883565,0.08185598302198754
0.1754563141691801,0.09646003504182811
0.16625384819740283,0.1065111171433507
0.15750847775468427,0.07760407669718435
0.14920262224375302,0.07879352466500507
0.14644051507243205,0.10212101769365546
0.1347044896938632,0.08991560348444096
0.13539989998593555,0.08443229770747478
0.11981763060430374,0.06409569873898778
0.10359855292150462,0.06771339732991141
0.11122462533793818,0.1000950077733633
0.08897735619071431,0.10595587690940948
0.0909112218905784,0.0737519433408188
0.06039911862605677,0.04770007156429685
0.05681267678267256,0.07194802951410312
0.0395543904611586,0.06783678404856504
0.04679368973761935,0.08271969005256276
0.052358925473894764,0.1394134195395208
0.025276992077010833,0.12012807541396246
0.02208709037208358,0.10192853441255585
0.01773100904814739,0.08614737309675989
0.01974519621533969,0.07952218648618517
0.02282742885718304,0.07380129802828024
0.03403408291791034,0.04166892875650868
0.026702973855698465,0.04818621523579204
0.01661952462064978,0.05772154085334258
0.013640590082980424,0.044951015472694554
0.01699653076213843,0.04163438047528567
0.023259130190182997,0.02865409767292651
0.012710771827288218,0.02316832416158728
0.00574104170899033,0.007224292377168568
0.008887968620587263,0.0024344199590356553
